doc_id,citation_id,span_text,length,category,task3_file,task2_file
49523,[CITATION_1],"More on methods:",16,short,task3/49523.label,task2/49523.in
49523,[CITATION_2],"More on methods:;",17,short,task3/49523.label,task2/49523.in
49527,[CITATION_3],"and tumour oxygenation",22,short,task3/49527.label,task2/49527.in
49576,[CITATION_2],"or without 1",12,very_short,task3/49576.label,task2/49576.in
49576,[CITATION_3],"or without 0",12,very_short,task3/49576.label,task2/49576.in
49589,[CITATION_1],"More on methods:",16,short,task3/49589.label,task2/49589.in
49589,[CITATION_2],"More on methods:;;;.",20,short,task3/49589.label,task2/49589.in
49589,[CITATION_3],"More on methods:;;;.",20,short,task3/49589.label,task2/49589.in
49589,[CITATION_4],"More on methods:;;;",19,short,task3/49589.label,task2/49589.in
49607,[CITATION_2],"and other solid tumours",23,short,task3/49607.label,task2/49607.in
49621,[CITATION_1],"Bensoussan",10,very_short,task3/49621.label,task2/49621.in
49621,[CITATION_2],", Garroni and Menaldi",21,short,task3/49621.label,task2/49621.in
49692,[CITATION_1],"The works of Smisek et al.",26,short,task3/49692.label,task2/49692.in
49692,[CITATION_2],"and Herrera C. et al.",21,short,task3/49692.label,task2/49692.in
49699,[CITATION_3],"and IFE-4::GFP",14,very_short,task3/49699.label,task2/49699.in
49701,[CITATION_2],", human",7,very_short,task3/49701.label,task2/49701.in
49704,[CITATION_2],"Compared with the results in",28,short,task3/49704.label,task2/49704.in
49719,[CITATION_2],", Garroni and Menaldi",21,short,task3/49719.label,task2/49719.in
49749,[CITATION_2],"In D.",5,very_short,task3/49749.label,task2/49749.in
49779,[CITATION_3],", shoulder-surfing attacks",26,short,task3/49779.label,task2/49779.in
49824,[CITATION_1],"Davis.",6,very_short,task3/49824.label,task2/49824.in
49843,[CITATION_4],"is exactly Algorithm (2.6).",27,short,task3/49843.label,task2/49843.in
49860,[CITATION_1],"Given a combinatorial line ℓ:",29,short,task3/49860.label,task2/49860.in
49865,[CITATION_3],") and orthotropic beams (",25,short,task3/49865.label,task2/49865.in
49888,[CITATION_2],", Ameri et al.",14,very_short,task3/49888.label,task2/49888.in
49888,[CITATION_3],", Aljundi",9,very_short,task3/49888.label,task2/49888.in
49888,[CITATION_4],"and Kopac and Hilalci",21,short,task3/49888.label,task2/49888.in
49903,[CITATION_2],"In Ref.",7,very_short,task3/49903.label,task2/49903.in
49908,[CITATION_1],"body.",5,very_short,task3/49908.label,task2/49908.in
49908,[CITATION_2],"body.",5,very_short,task3/49908.label,task2/49908.in
49921,[CITATION_1],"Fix a 2-coloring of n.",22,short,task3/49921.label,task2/49921.in
49932,[CITATION_1],"Definition 1 (Cubic residue",27,short,task3/49932.label,task2/49932.in
49944,[CITATION_3],", mental arithmetic tasks",25,short,task3/49944.label,task2/49944.in
49944,[CITATION_4],", reasoning tasks",17,short,task3/49944.label,task2/49944.in
49944,[CITATION_5],", or simple word generation",27,short,task3/49944.label,task2/49944.in
49947,[CITATION_1],"It tries to determine",21,short,task3/49947.label,task2/49947.in
49956,[CITATION_1],"Therefore q(k):= 1 3",20,short,task3/49956.label,task2/49956.in
49989,[CITATION_1],"by [Wu, ], we have τ",20,short,task3/49989.label,task2/49989.in
49994,[CITATION_2],", apoptosis",11,very_short,task3/49994.label,task2/49994.in
49998,[CITATION_3],", 18%",5,very_short,task3/49998.label,task2/49998.in
49998,[CITATION_4],", 20%",5,very_short,task3/49998.label,task2/49998.in
49998,[CITATION_5],"and 50%",7,very_short,task3/49998.label,task2/49998.in
50057,[CITATION_4],", anti-cancer",13,very_short,task3/50057.label,task2/50057.in
50057,[CITATION_7],", antimalarial",14,very_short,task3/50057.label,task2/50057.in
50057,[CITATION_8],", antioxidant",13,very_short,task3/50057.label,task2/50057.in
50057,[CITATION_3],", antibacterial",15,short,task3/50057.label,task2/50057.in
50061,[CITATION_2],"and Dutkiewicz et al.",21,short,task3/50061.label,task2/50061.in
50064,[CITATION_3],", distance",10,very_short,task3/50064.label,task2/50064.in
50112,[CITATION_1],"More on methods:",16,short,task3/50112.label,task2/50112.in
50112,[CITATION_2],"More on methods:;",17,short,task3/50112.label,task2/50112.in
50125,[CITATION_2],", t effective =(0.9k/FWHM)",26,short,task3/50125.label,task2/50125.in
50183,[CITATION_3],"and post-operatively",20,short,task3/50183.label,task2/50183.in
50224,[CITATION_3],", but unlike the study by",25,short,task3/50224.label,task2/50224.in
50255,[CITATION_2],"and Wu et al.",13,very_short,task3/50255.label,task2/50255.in
50268,[CITATION_2],"and FCGR mCNV",13,very_short,task3/50268.label,task2/50268.in
50268,[CITATION_5],"and FCGR3B data",15,short,task3/50268.label,task2/50268.in
50277,[CITATION_1],"Hypovolemia impairs sweating",28,short,task3/50277.label,task2/50277.in
50297,[CITATION_1],"Theorem 7.1 (Evans ).",21,short,task3/50297.label,task2/50297.in
50316,[CITATION_2],", V-edge",8,very_short,task3/50316.label,task2/50316.in
50316,[CITATION_3],", and WattsOn",13,very_short,task3/50316.label,task2/50316.in
50322,[CITATION_2],", moderately",12,very_short,task3/50322.label,task2/50322.in
50351,[CITATION_2],"and of alcohol",14,very_short,task3/50351.label,task2/50351.in
50394,[CITATION_3],"designed for early diagnosis",28,short,task3/50394.label,task2/50394.in
50406,[CITATION_5],"Kaneko et al. 1993;",19,short,task3/50406.label,task2/50406.in
50426,[CITATION_3],"Discrete Logarithm (DL)",23,short,task3/50426.label,task2/50426.in
50504,[CITATION_1],"Owen, e.g., in.",15,short,task3/50504.label,task2/50504.in
50512,[CITATION_2],", Platycodi radix",17,short,task3/50512.label,task2/50512.in
50512,[CITATION_3],", Aesculus turbinata",20,short,task3/50512.label,task2/50512.in
50538,[CITATION_1],"Ϫ/Ϫ mice.",9,very_short,task3/50538.label,task2/50538.in
50587,[CITATION_12],"or registration",15,short,task3/50587.label,task2/50587.in
50627,[CITATION_3],"), Y ≥ max(u",12,very_short,task3/50627.label,task2/50627.in
50631,[CITATION_1],"From expression (15)",20,short,task3/50631.label,task2/50631.in
50645,[CITATION_2],"but usually from the 3 0 end.",29,short,task3/50645.label,task2/50645.in
50725,[CITATION_5],"or a small plant size (e.g.,",28,short,task3/50725.label,task2/50725.in
50747,[CITATION_1],"see.",4,very_short,task3/50747.label,task2/50747.in
50774,[CITATION_6],"and the automated processing",28,short,task3/50774.label,task2/50774.in
50818,[CITATION_6],", Rao et al. 2014",17,short,task3/50818.label,task2/50818.in
50827,[CITATION_1],"See for details.",16,short,task3/50827.label,task2/50827.in
50831,[CITATION_2],"(see also",9,very_short,task3/50831.label,task2/50831.in
50878,[CITATION_6],", neutrophils",13,very_short,task3/50878.label,task2/50878.in
50918,[CITATION_5],"Chap. 2] generalizes",20,short,task3/50918.label,task2/50918.in
50947,[CITATION_2],"and Support Vector Machines",27,short,task3/50947.label,task2/50947.in
50978,[CITATION_1],"Fischer et al. 1996;",20,short,task3/50978.label,task2/50978.in
50987,[CITATION_11],", vertebral fractures",21,short,task3/50987.label,task2/50987.in
51015,[CITATION_2],"and µ",5,very_short,task3/51015.label,task2/51015.in
51101,[CITATION_2],"[5][6]",6,very_short,task3/51101.label,task2/51101.in
51152,[CITATION_3],"or IL1a (ref.",13,very_short,task3/51152.label,task2/51152.in
51165,[CITATION_2],", MyceGFP",9,very_short,task3/51165.label,task2/51165.in
51165,[CITATION_3],"and -galactosidase in pCS2+",28,short,task3/51165.label,task2/51165.in
51165,[CITATION_4],", dominant-negative PKC-",25,short,task3/51165.label,task2/51165.in
51204,[CITATION_2],"and from the Changjiang River",29,short,task3/51204.label,task2/51204.in
51223,[CITATION_2],"and resolution",14,very_short,task3/51223.label,task2/51223.in
51224,[CITATION_4],"and anisomycintreated",21,short,task3/51224.label,task2/51224.in
51234,[CITATION_3],", BLESS (2014)",14,very_short,task3/51234.label,task2/51234.in
51234,[CITATION_2],", Reptile (2010)",16,short,task3/51234.label,task2/51234.in
51258,[CITATION_12],"and hypertensive",16,short,task3/51258.label,task2/51258.in
51392,[CITATION_2],"and community assembly",22,short,task3/51392.label,task2/51392.in
51438,[CITATION_1],"(see.",5,very_short,task3/51438.label,task2/51438.in
51537,[CITATION_3],"or elaborate bird songs",23,short,task3/51537.label,task2/51537.in
51554,[CITATION_5],"opposed to (short)SAGE",22,short,task3/51554.label,task2/51554.in
51580,[CITATION_3],"that makes this assumption.",27,short,task3/51580.label,task2/51580.in
51583,[CITATION_2],"and Buhmann",11,very_short,task3/51583.label,task2/51583.in
51619,[CITATION_6],", Adaboost",10,very_short,task3/51619.label,task2/51619.in
51635,[CITATION_1],"T by Halpern et al.",19,short,task3/51635.label,task2/51635.in
51662,[CITATION_6],"and after thalamotomy",21,short,task3/51662.label,task2/51662.in
51675,[CITATION_4],", PC12",6,very_short,task3/51675.label,task2/51675.in
51675,[CITATION_2],"and Rac1 flox/flox mice",23,short,task3/51675.label,task2/51675.in
51682,[CITATION_12],") (EarthMoon system), (e.g.,",28,short,task3/51682.label,task2/51682.in
51700,[CITATION_2],"), ischemic postconditioning",28,short,task3/51700.label,task2/51700.in
51723,[CITATION_3],"and memory 'gist'",17,short,task3/51723.label,task2/51723.in
51728,[CITATION_2],"Green et al",11,very_short,task3/51728.label,task2/51728.in
51733,[CITATION_1],"-9 -.",5,very_short,task3/51733.label,task2/51733.in
51745,[CITATION_4],"Vol. 65 size reduction",22,short,task3/51745.label,task2/51745.in
51759,[CITATION_2],", reporting",11,very_short,task3/51759.label,task2/51759.in
51766,[CITATION_5],", DNMT3a",8,very_short,task3/51766.label,task2/51766.in
51778,[CITATION_1],"For the proof see, Kutoyants",28,short,task3/51778.label,task2/51778.in
51803,[CITATION_2],", dot-detection (e.g.,",22,short,task3/51803.label,task2/51803.in
51803,[CITATION_3],", Stroop (e.g.,",15,short,task3/51803.label,task2/51803.in
51808,[CITATION_3],"and supplementary",17,short,task3/51808.label,task2/51808.in
51853,[CITATION_5],", although Santoro et al.",25,short,task3/51853.label,task2/51853.in
51880,[CITATION_2],"-15 -",5,very_short,task3/51880.label,task2/51880.in
51883,[CITATION_1],"(see, e.g., Section 3.3 in",26,short,task3/51883.label,task2/51883.in
51951,[CITATION_3],", helminthes",12,very_short,task3/51951.label,task2/51951.in
51957,[CITATION_1],"interfacing the crossbar",24,short,task3/51957.label,task2/51957.in
51959,[CITATION_2],"or virtual coil placement,",26,short,task3/51959.label,task2/51959.in
51960,[CITATION_2],"In another report,",18,short,task3/51960.label,task2/51960.in
52013,[CITATION_5],"and Phylip's NAML",17,short,task3/52013.label,task2/52013.in
52025,[CITATION_1],"where u (·) was given by",24,short,task3/52025.label,task2/52025.in
52076,[CITATION_9],"esophageal,",11,very_short,task3/52076.label,task2/52076.in
52076,[CITATION_10],"renal,",6,very_short,task3/52076.label,task2/52076.in
52076,[CITATION_11],"brain",5,very_short,task3/52076.label,task2/52076.in
52076,[CITATION_16],"and colitis.",12,very_short,task3/52076.label,task2/52076.in
52076,[CITATION_15],"reperfusion in the kidney",25,short,task3/52076.label,task2/52076.in
52085,[CITATION_1],"ipRGCs (Sakai et al., 1986;",27,short,task3/52085.label,task2/52085.in
52086,[CITATION_5],"and used in our laboratory",26,short,task3/52086.label,task2/52086.in
52102,[CITATION_2],", CCSD",6,very_short,task3/52102.label,task2/52102.in
52108,[CITATION_2],", Reactome",10,very_short,task3/52108.label,task2/52108.in
52151,[CITATION_1],"Substituting",12,very_short,task3/52151.label,task2/52151.in
52190,[CITATION_2],"and Tian et al.",15,short,task3/52190.label,task2/52190.in
52325,[CITATION_5],", cephalopods",13,very_short,task3/52325.label,task2/52325.in
52346,[CITATION_2],"and RH",6,very_short,task3/52346.label,task2/52346.in
52346,[CITATION_5],", NTE",5,very_short,task3/52346.label,task2/52346.in
52346,[CITATION_6],"and PRU-YFP",11,very_short,task3/52346.label,task2/52346.in
52357,[CITATION_6],"and others",10,very_short,task3/52357.label,task2/52357.in
52367,[CITATION_1],"HPLC analysis was.",18,short,task3/52367.label,task2/52367.in
52370,[CITATION_3],"and Bartels",11,very_short,task3/52370.label,task2/52370.in
52394,[CITATION_1],"+ memory B cells.",17,short,task3/52394.label,task2/52394.in
52483,[CITATION_3],"and in the human brain,",23,short,task3/52483.label,task2/52483.in
52519,[CITATION_3],"LWVTVYYGVPVWK",13,very_short,task3/52519.label,task2/52519.in
52520,[CITATION_3],"and MNI-NMDA,",13,very_short,task3/52520.label,task2/52520.in
52586,[CITATION_1],"Hence, K has trivial shape by",29,short,task3/52586.label,task2/52586.in
52598,[CITATION_3],"DAC, MAC, RBAC ).",17,short,task3/52598.label,task2/52598.in
52693,[CITATION_2],", extracellular matrix",22,short,task3/52693.label,task2/52693.in
52711,[CITATION_2],"and general visual memory",25,short,task3/52711.label,task2/52711.in
52718,[CITATION_4],", and also with those of",24,short,task3/52718.label,task2/52718.in
52748,[CITATION_2],"). c) As in",11,very_short,task3/52748.label,task2/52748.in
52762,[CITATION_5],", however, and also in bees",27,short,task3/52762.label,task2/52762.in
52766,[CITATION_2],"[9], face verification",22,short,task3/52766.label,task2/52766.in
52804,[CITATION_1],"It is computed as follows:",26,short,task3/52804.label,task2/52804.in
52804,[CITATION_2],"It is computed as follows:",26,short,task3/52804.label,task2/52804.in
52804,[CITATION_3],"It is computed as follows:",26,short,task3/52804.label,task2/52804.in
52813,[CITATION_1],"• cT1c 11 • cT2a 3 (6.8)",24,short,task3/52813.label,task2/52813.in
52836,[CITATION_3],", Pdgfra fl/fl",14,very_short,task3/52836.label,task2/52836.in
52836,[CITATION_2],", Pdgfra H2B-GFP/+",18,short,task3/52836.label,task2/52836.in
52850,[CITATION_2],"and humans",10,very_short,task3/52850.label,task2/52850.in
52884,[CITATION_2],"For more details see",20,short,task3/52884.label,task2/52884.in
52909,[CITATION_9],", consolidation of memories",27,short,task3/52909.label,task2/52909.in
52909,[CITATION_10],", improving perceptual",22,short,task3/52909.label,task2/52909.in
52909,[CITATION_11],"and visuomotor performance",26,short,task3/52909.label,task2/52909.in
52952,[CITATION_1],"28 See.",7,very_short,task3/52952.label,task2/52952.in
52994,[CITATION_5],"and 40.9%",9,very_short,task3/52994.label,task2/52994.in
53012,[CITATION_3],", antioxidant",13,very_short,task3/53012.label,task2/53012.in
53039,[CITATION_1],"Theorem 6 (Thomas and Wollan",28,short,task3/53039.label,task2/53039.in
53054,[CITATION_1],"was 20%.",8,very_short,task3/53054.label,task2/53054.in
53068,[CITATION_2],"and Frey-Jakobs et al.",22,short,task3/53068.label,task2/53068.in
53072,[CITATION_4],"and Australia",13,very_short,task3/53072.label,task2/53072.in
53076,[CITATION_2],"Iwatsubo et al.",15,short,task3/53076.label,task2/53076.in
53077,[CITATION_6],"and Shen et al.",15,short,task3/53077.label,task2/53077.in
53119,[CITATION_2],", partitioning",14,very_short,task3/53119.label,task2/53119.in
53145,[CITATION_2],"and questionnaire studies",25,short,task3/53145.label,task2/53145.in
53263,[CITATION_3],"and in humans with MTLE",23,short,task3/53263.label,task2/53263.in
53264,[CITATION_5],"as follows:",11,very_short,task3/53264.label,task2/53264.in
53306,[CITATION_5],"and MET proto-oncogene, met,",28,short,task3/53306.label,task2/53306.in
53321,[CITATION_3],", a rabbit pAb against FAT10",28,short,task3/53321.label,task2/53321.in
53340,[CITATION_1],"Enter Béziat et al.",19,short,task3/53340.label,task2/53340.in
53340,[CITATION_2],"and Frey-Jakobs et al.",22,short,task3/53340.label,task2/53340.in
53361,[CITATION_2],"and 6649",8,very_short,task3/53361.label,task2/53361.in
53368,[CITATION_2],"or Gata6",8,very_short,task3/53368.label,task2/53368.in
53413,[CITATION_2],"and Archaea",11,very_short,task3/53413.label,task2/53413.in
53463,[CITATION_1],"Louis).",7,very_short,task3/53463.label,task2/53463.in
53463,[CITATION_2],"Louis).",7,very_short,task3/53463.label,task2/53463.in
53520,[CITATION_1],"for n = 0, 1, 2 and 3 where",27,short,task3/53520.label,task2/53520.in
53522,[CITATION_2],"and Malik et al.,",17,short,task3/53522.label,task2/53522.in
53573,[CITATION_1],"From Theorem 4 of, we obtain",28,short,task3/53573.label,task2/53573.in
53628,[CITATION_1],"Nature Conservancy (1982),",26,short,task3/53628.label,task2/53628.in
53632,[CITATION_2],"and C 60 (HOMO,6.2 eV)",22,short,task3/53632.label,task2/53632.in
53704,[CITATION_1],"See the hints on page 78 of",27,short,task3/53704.label,task2/53704.in
53717,[CITATION_2],"and 2078",8,very_short,task3/53717.label,task2/53717.in
53757,[CITATION_2],"and PSCA",8,very_short,task3/53757.label,task2/53757.in
53765,[CITATION_1],"Bafilomycin A.",14,very_short,task3/53765.label,task2/53765.in
53791,[CITATION_2],"and Krawczyk et al.",19,short,task3/53791.label,task2/53791.in
53798,[CITATION_12],", fibroblasts",13,very_short,task3/53798.label,task2/53798.in
53798,[CITATION_14],", macrophages",13,very_short,task3/53798.label,task2/53798.in
53798,[CITATION_13],", keratinocytes",15,short,task3/53798.label,task2/53798.in
53798,[CITATION_15],", and chondrocytes",18,short,task3/53798.label,task2/53798.in
53807,[CITATION_1],"Lei findings.",13,very_short,task3/53807.label,task2/53807.in
53838,[CITATION_3],"use a poselet part detector",27,short,task3/53838.label,task2/53838.in
53933,[CITATION_2],", the qcomposite scheme",23,short,task3/53933.label,task2/53933.in
53936,[CITATION_1],"Facebook.",9,very_short,task3/53936.label,task2/53936.in
53956,[CITATION_1],"We will use Proposition 3.",26,short,task3/53956.label,task2/53956.in
53997,[CITATION_2],"Pastorelli et al.",17,short,task3/53997.label,task2/53997.in
53997,[CITATION_3],"and Seidelin et al.",19,short,task3/53997.label,task2/53997.in
54014,[CITATION_2],"We use the results of",21,short,task3/54014.label,task2/54014.in
54019,[CITATION_2],"and adult",9,very_short,task3/54019.label,task2/54019.in
54101,[CITATION_2],"or decrease",11,very_short,task3/54101.label,task2/54101.in
54155,[CITATION_2],"Modlich and coworkers",21,short,task3/54155.label,task2/54155.in
54169,[CITATION_1],"Proof: See for the proof.",25,short,task3/54169.label,task2/54169.in
54208,[CITATION_1],"Husain ).",9,very_short,task3/54208.label,task2/54208.in
54219,[CITATION_6],", Video Object Cut and Paste",28,short,task3/54219.label,task2/54219.in
54229,[CITATION_3],"and Courcelles theorem",22,short,task3/54229.label,task2/54229.in
54231,[CITATION_12],"confirms that the PC data of",28,short,task3/54231.label,task2/54231.in
54243,[CITATION_3],"cite their 2004 paper",21,short,task3/54243.label,task2/54243.in
54255,[CITATION_1],"has at least one limit point",28,short,task3/54255.label,task2/54255.in
54283,[CITATION_3],", and",5,very_short,task3/54283.label,task2/54283.in
54291,[CITATION_2],"and lower than Mertens et al.",29,short,task3/54291.label,task2/54291.in
54309,[CITATION_1],"(again, see ).",14,very_short,task3/54309.label,task2/54309.in
54327,[CITATION_6],", as well as IL-12",18,short,task3/54327.label,task2/54327.in
54366,[CITATION_8],"as described elsewhere",22,short,task3/54366.label,task2/54366.in
54370,[CITATION_3],", and",5,very_short,task3/54370.label,task2/54370.in
54370,[CITATION_1],"Using results in",16,short,task3/54370.label,task2/54370.in
54411,[CITATION_5],"Its anti-tumor",14,very_short,task3/54411.label,task2/54411.in
54445,[CITATION_1],"Details may be found in",23,short,task3/54445.label,task2/54445.in
54448,[CITATION_2],"and caffeic acid (8)",20,short,task3/54448.label,task2/54448.in
54475,[CITATION_2],"by surveys such as VLT",22,short,task3/54475.label,task2/54475.in
54488,[CITATION_5],"and Tcf4/Tcf1-deficient mice",28,short,task3/54488.label,task2/54488.in
54536,[CITATION_1],"Theorem 4.3 (Ky Fan ).",22,short,task3/54536.label,task2/54536.in
54536,[CITATION_2],"Theorem 4.3 (Ky Fan ).",22,short,task3/54536.label,task2/54536.in
54562,[CITATION_2],") and rap2",10,very_short,task3/54562.label,task2/54562.in
54566,[CITATION_2],") and VAE",9,very_short,task3/54566.label,task2/54566.in
54566,[CITATION_1],"Meanwhile, conditional GAN",26,short,task3/54566.label,task2/54566.in
54577,[CITATION_2],"and Kammer et al.",17,short,task3/54577.label,task2/54577.in
54587,[CITATION_1],"Proof: See for the proof.",25,short,task3/54587.label,task2/54587.in
54606,[CITATION_5],"), E-commerce websites",22,short,task3/54606.label,task2/54606.in
54630,[CITATION_3],", O'Keefe et al., 2013.",23,short,task3/54630.label,task2/54630.in
54707,[CITATION_1],"de Dias et al., 2010. 7.",24,short,task3/54707.label,task2/54707.in
54707,[CITATION_2],"de Dias et al., 2010. 7.",24,short,task3/54707.label,task2/54707.in
54707,[CITATION_3],"de Dias et al., 2010. 7.",24,short,task3/54707.label,task2/54707.in
54707,[CITATION_4],"de Dias et al., 2010. 7.",24,short,task3/54707.label,task2/54707.in
54720,[CITATION_2],"and Larsen et al.",17,short,task3/54720.label,task2/54720.in
54722,[CITATION_1],"• Fitz-Hugh-Curtis syndrome.",28,short,task3/54722.label,task2/54722.in
54722,[CITATION_2],"• Fitz-Hugh-Curtis syndrome.",28,short,task3/54722.label,task2/54722.in
54722,[CITATION_3],"• Fitz-Hugh-Curtis syndrome.",28,short,task3/54722.label,task2/54722.in
54760,[CITATION_2],"and previous empirical work.",28,short,task3/54760.label,task2/54760.in
54832,[CITATION_2],", and",5,very_short,task3/54832.label,task2/54832.in
54838,[CITATION_1],"We follow in defining D.",24,short,task3/54838.label,task2/54838.in
54876,[CITATION_6],", the RICORDO toolkit",21,short,task3/54876.label,task2/54876.in
54878,[CITATION_17],", Hochmuth et al.",17,short,task3/54878.label,task2/54878.in
54887,[CITATION_1],"See for details.",16,short,task3/54887.label,task2/54887.in
54894,[CITATION_2],"For example, in",15,short,task3/54894.label,task2/54894.in
54916,[CITATION_2],"and ResNet",10,very_short,task3/54916.label,task2/54916.in
54958,[CITATION_2],"and Krawczyk et al.",19,short,task3/54958.label,task2/54958.in
54974,[CITATION_3],", Evans et al.",14,very_short,task3/54974.label,task2/54974.in
54974,[CITATION_4],", Heinrich et al.",17,short,task3/54974.label,task2/54974.in
54974,[CITATION_5],", and Xu and Shao",17,short,task3/54974.label,task2/54974.in
54982,[CITATION_2],", and V",7,very_short,task3/54982.label,task2/54982.in
55004,[CITATION_2],", based on which Kempe et al.",29,short,task3/55004.label,task2/55004.in
55029,[CITATION_3],", and",5,very_short,task3/55029.label,task2/55029.in
55029,[CITATION_6],", and",5,very_short,task3/55029.label,task2/55029.in
55065,[CITATION_2],", the q-composite scheme",24,short,task3/55065.label,task2/55065.in
55065,[CITATION_4],"], the grid-based scheme",24,short,task3/55065.label,task2/55065.in
55083,[CITATION_2],"The υ 2 vibration of CO",23,short,task3/55083.label,task2/55083.in
55091,[CITATION_2],"and IRIE",8,very_short,task3/55091.label,task2/55091.in
55132,[CITATION_1],"The results presented in",24,short,task3/55132.label,task2/55132.in
55132,[CITATION_4],"Recently, researchers",21,short,task3/55132.label,task2/55132.in
55166,[CITATION_3],", decision trees",16,short,task3/55166.label,task2/55166.in
55199,[CITATION_2],"(PMID: 18002874) and",20,short,task3/55199.label,task2/55199.in
55213,[CITATION_1],"This finding is similar to",26,short,task3/55213.label,task2/55213.in
55217,[CITATION_1],"Therapy can be prolonged to",27,short,task3/55217.label,task2/55217.in
55224,[CITATION_2],"( ) C34 (1992",13,very_short,task3/55224.label,task2/55224.in
55224,[CITATION_3],"( ) C11 (1992",13,very_short,task3/55224.label,task2/55224.in
55224,[CITATION_4],"( ) Ref (1992",13,very_short,task3/55224.label,task2/55224.in
55224,[CITATION_5],"( ) C8 (1992",12,very_short,task3/55224.label,task2/55224.in
55242,[CITATION_1],"The result is similar to",24,short,task3/55242.label,task2/55242.in
55243,[CITATION_1],"This gives:",11,very_short,task3/55243.label,task2/55243.in
55256,[CITATION_2],"This result also aligns with",28,short,task3/55256.label,task2/55256.in
55267,[CITATION_2],"HN14a;",6,very_short,task3/55267.label,task2/55267.in
55267,[CITATION_6],"HN14a;",6,very_short,task3/55267.label,task2/55267.in
55366,[CITATION_2],"and Sinorhizobium meliloti",26,short,task3/55366.label,task2/55366.in
55394,[CITATION_7],", and",5,very_short,task3/55394.label,task2/55394.in
55457,[CITATION_1],"Chakrabarti et al.",18,short,task3/55457.label,task2/55457.in
55457,[CITATION_2],", Richardson et al.",19,short,task3/55457.label,task2/55457.in
55501,[CITATION_3],"; and the Flanker task:",23,short,task3/55501.label,task2/55501.in
55505,[CITATION_2],", hierarchical rank",19,short,task3/55505.label,task2/55505.in
55515,[CITATION_2],"and Alexander et al.",20,short,task3/55515.label,task2/55515.in
55545,[CITATION_2],") for face verification.",24,short,task3/55545.label,task2/55545.in
55556,[CITATION_1],"Let z ∈ Z(A).",13,very_short,task3/55556.label,task2/55556.in
55569,[CITATION_6],", the q-composite scheme",24,short,task3/55569.label,task2/55569.in
55574,[CITATION_2],", recursive-radix",17,short,task3/55574.label,task2/55574.in
55592,[CITATION_3],"and parallel computing models",29,short,task3/55592.label,task2/55592.in
55604,[CITATION_1],"We now consider.",16,short,task3/55604.label,task2/55604.in
55633,[CITATION_2],") supports the idea",19,short,task3/55633.label,task2/55633.in
55653,[CITATION_2],"O(n log p) x Chen et al.",24,short,task3/55653.label,task2/55653.in
55677,[CITATION_4],"in mouse",8,very_short,task3/55677.label,task2/55677.in
55677,[CITATION_5],"and in plant",12,very_short,task3/55677.label,task2/55677.in
55677,[CITATION_7],"in mouse",8,very_short,task3/55677.label,task2/55677.in
55677,[CITATION_8],"and in plant",12,very_short,task3/55677.label,task2/55677.in
55689,[CITATION_2],", the q-composite scheme",24,short,task3/55689.label,task2/55689.in
55712,[CITATION_1],"x FastAP",8,very_short,task3/55712.label,task2/55712.in
55712,[CITATION_2],"O((n + p)L) SoDeep",18,short,task3/55712.label,task2/55712.in
55743,[CITATION_1],"REMARK 6: The results of",24,short,task3/55743.label,task2/55743.in
55783,[CITATION_2],"and thrombotic",14,very_short,task3/55783.label,task2/55783.in
55831,[CITATION_1],"F(φ SS ) is given as",20,short,task3/55831.label,task2/55831.in
55835,[CITATION_2],"adopt an ERT method",19,short,task3/55835.label,task2/55835.in
55838,[CITATION_3],", elastic net (ENET)",20,short,task3/55838.label,task2/55838.in
55848,[CITATION_1],"An updated human GSMM",21,short,task3/55848.label,task2/55848.in
55874,[CITATION_1],"• C.",4,very_short,task3/55874.label,task2/55874.in
55875,[CITATION_1],"If τ = 0, then by we have sin",29,short,task3/55875.label,task2/55875.in
55879,[CITATION_3],", severe carotid stenosis",25,short,task3/55879.label,task2/55879.in
55879,[CITATION_4],", vertebral artery disease",26,short,task3/55879.label,task2/55879.in
55879,[CITATION_5],", critically ill infants",24,short,task3/55879.label,task2/55879.in
55883,[CITATION_3],"and ADAMTS-1",12,very_short,task3/55883.label,task2/55883.in
55883,[CITATION_5],", ADAM12",8,very_short,task3/55883.label,task2/55883.in
55883,[CITATION_6],", ADAM17",8,very_short,task3/55883.label,task2/55883.in
55883,[CITATION_7],", ADAM28",8,very_short,task3/55883.label,task2/55883.in
55883,[CITATION_8],", ADAM33",8,very_short,task3/55883.label,task2/55883.in
55906,[CITATION_5],", FastAP",8,very_short,task3/55906.label,task2/55906.in
55906,[CITATION_2],", Stanford Online Products",26,short,task3/55906.label,task2/55906.in
55911,[CITATION_1],"Nanoprecipitation (NPP)",23,short,task3/55911.label,task2/55911.in
55919,[CITATION_6],"and 11 week",11,very_short,task3/55919.label,task2/55919.in
55926,[CITATION_1],"Stock.",6,very_short,task3/55926.label,task2/55926.in
55951,[CITATION_3],", comic-style",13,very_short,task3/55951.label,task2/55951.in
55960,[CITATION_5],", the dorsal striatum",21,short,task3/55960.label,task2/55960.in
55962,[CITATION_3],", services more generally",25,short,task3/55962.label,task2/55962.in
55964,[CITATION_10],", acetylation",13,very_short,task3/55964.label,task2/55964.in
55964,[CITATION_11],"or carbamylation",16,short,task3/55964.label,task2/55964.in
56035,[CITATION_5],"or rotaxanes",12,very_short,task3/56035.label,task2/56035.in
